Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200500000349,3,00002,0,,2,00,38,600,0,1,1,000,077,2,0,1,00
200500000350,3,00002,0,D,2,02,0,0,0,1,1,000,065,2,0,3,00
200500000351,4,00000,9,,0,02,0,0,0,2,3,000,039,2,0,1,00
200500000352,4,00000,0,,2,02,0,0,0,1,0,000,060,2,0,4,00
200500000353,2,00158,0,,2,00,28,500,0,0,1,000,070,1,0,1,00
200500000354,3,00053,0,,2,00,22,300,0,1,1,000,052,1,0,1,00
200500000355,2,00176,0,,2,00,24,0,0,1,1,000,075,1,0,1,00
200500000356,2,00176,0,,2,00,24,100,0,2,1,000,076,2,0,1,00
200500000357,3,00021,0,,2,02,50,600,0,1,3,000,067,1,0,1,00
200500000358,3,00849,0,,1,02,0,400,0,1,1,000,050,1,5,1,00
200500000359,2,00176,0,,2,02,15,750,0,3,1,000,067,2,0,1,00
200500000360,2,00012,0,,2,02,0,0,0,1,1,000,077,1,0,1,00
200500000361,3,00205,0,,2,02,1,100,0,1,1,000,070,1,0,1,00
200500000362,9,00000,0,,1,00,0,0,0,3,1,000,060,1,5,1,00
200500000363,3,00918,0,,2,00,0,0,0,1,1,000,000,2,2,1,00
200500000364,3,00930,1,,2,02,9,900,0,3,3,000,063,7,0,1,00
200500000365,3,00918,0,,2,02,28,800,0,2,3,000,073,2,0,3,00
200500000366,4,00000,0,,2,00,0,0,0,1,1,000,060,2,5,1,00
200500000367,4,00000,0,,2,03,0,0,2,1,1,000,120,2,5,1,00
200500000368,2,00137,0,,2,02,0,800,0,0,1,000,070,2,0,1,00
200500000369,3,00753,0,,2,02,12,80,0,1,1,000,066,2,0,1,00
200500000370,3,00065,0,,2,02,9,550,0,1,1,000,055,1,5,1,00
200500000371,3,00065,0,,2,02,18,350,0,4,1,000,052,1,0,1,00
200500000372,4,00000,0,,2,00,0,0,0,1,1,000,000,1,0,1,00
200500000373,1,00801,0,,3,02,0,0,0,1,1,000,070,1,0,1,00
200500000374,4,00000,0,,2,02,0,0,0,1,1,000,000,1,5,1,00
200500000375,3,00115,0,,2,00,0,0,0,1,1,000,090,1,0,1,00
200500000376,2,00249,0,,3,04,24,500,0,1,1,030,070,7,0,2,00
200500000377,3,00122,0,,2,01,21,500,0,1,1,000,060,2,0,1,00
200500000378,3,00041,0,,2,02,13,50,0,1,1,000,054,2,0,1,00
200500000379,3,00080,0,,2,02,0,0,0,1,2,000,000,1,5,1,00
200500000380,4,00202,0,,2,02,0,0,0,1,2,000,056,1,0,3,00
200500000381,3,00751,0,,2,00,0,0,0,1,3,000,090,2,6,1,00
200500000382,3,00005,0,,2,02,0,0,0,1,4,000,060,2,0,1,00
200500000383,4,00000,0,,2,02,0,0,0,1,1,000,045,1,0,0,00
200500000384,4,00000,0,,2,02,0,0,0,0,1,000,070,1,0,1,00
200500000385,3,00073,0,,2,02,13,700,0,1,1,000,056,1,0,1,00
200500000386,3,00723,0,,2,02,30,300,0,1,1,000,060,2,5,1,00
200500000387,3,00033,0,,2,02,0,0,0,1,1,000,054,1,0,1,00
200500000388,3,00213,0,,2,00,0,0,0,1,1,000,114,2,2,1,00
200500000389,4,00000,0,,2,00,0,0,0,1,3,000,000,1,0,1,00
200500000390,3,00965,0,,0,02,10,980,0,1,1,000,071,1,0,3,00
200500000391,4,00000,0,,2,02,0,0,0,1,1,000,065,2,5,1,00
200500000392,2,00171,0,,3,02,0,0,0,1,1,000,000,2,0,1,00
200500000393,3,00017,0,,2,00,0,0,0,1,1,000,067,1,0,1,00
200500000394,9,00000,0,,2,02,0,0,0,1,1,000,070,1,0,1,00
200500000395,3,00100,0,,2,00,0,0,0,1,1,060,000,1,5,1,00
200500000396,3,00768,0,,2,02,0,0,0,1,2,000,000,2,0,1,00
200500000397,3,00059,0,,0,02,0,0,0,1,1,000,065,2,0,1,00
200500000398,9,00000,0,,2,02,0,0,0,0,1,000,058,1,0,1,00
200500000399,2,00147,0,,2,02,55,700,0,0,1,000,000,2,0,3,00
200500000400,3,00120,0,,2,01,0,0,0,2,4,000,056,2,0,1,00
200500000401,4,00000,0,,2,02,0,0,0,1,2,000,045,1,0,1,00
200500000402,3,00055,0,,2,02,29,500,0,1,1,000,060,1,5,1,00
200500000403,3,00952,0,,2,02,35,940,0,1,1,000,105,1,0,1,00
200500000404,3,00952,0,,2,02,32,980,0,0,3,000,058,1,0,1,00
200500000405,3,00082,0,,2,02,9,950,0,2,1,000,095,1,0,0,00
200500000406,3,00157,0,,2,02,12,950,0,1,1,000,056,1,0,1,00
200500000407,4,00004,0,,2,01,0,0,0,1,1,000,050,2,0,3,00
200500000408,3,00091,0,,1,01,7,500,0,1,1,000,069,2,0,1,00
200500000409,3,00017,0,,2,02,25,300,0,2,1,000,064,2,0,1,00
200500000410,3,00763,0,,2,02,10,200,0,1,1,000,060,2,5,1,00
200500000411,3,00960,0,,2,02,11,500,0,1,1,000,071,2,0,3,00
200500000412,3,00960,0,,2,02,5,460,0,1,1,074,074,1,0,1,00
200500000413,3,00053,0,,2,02,6,850,0,1,3,000,057,1,0,1,00
200500000414,3,00952,0,,2,03,5,300,0,1,1,000,087,1,0,1,00
200500000415,3,00947,0,,2,00,0,500,0,4,1,000,070,1,0,1,00
200500000416,9,00000,0,,2,02,0,0,0,2,1,000,085,2,0,1,00
200500000417,9,00000,0,,2,02,0,0,0,2,1,000,080,2,0,1,00
200500000418,3,00923,0,,2,02,43,0,0,4,1,000,070,2,0,1,00
200500000419,3,00863,7,,2,02,0,0,0,1,2,000,000,7,0,1,00
200500000420,3,00963,0,,2,02,0,0,0,1,1,000,074,2,0,1,00
200500000421,3,00074,0,,2,00,17,700,0,1,1,030,074,1,0,3,00
200500000422,3,00129,0,,2,00,36,200,0,1,2,000,000,1,0,1,00
200500000423,3,00519,0,,2,02,4,300,0,1,1,000,039,1,0,1,00
200500000424,4,00000,0,,2,00,0,0,0,0,1,000,000,1,0,1,00
200500000425,2,00171,0,,2,02,0,0,0,2,1,000,000,2,0,1,00
200500000426,4,00000,0,,2,02,0,0,0,2,1,000,068,2,5,1,00
200500000427,3,00129,0,,2,02,16,700,0,1,1,000,058,2,0,1,00
200500000428,3,00034,0,,2,02,13,800,0,2,1,000,056,1,0,1,00
200500000429,3,00121,0,,2,00,0,0,0,1,2,000,066,1,0,1,00
200500000430,3,00020,0,,2,02,19,800,0,0,1,000,000,1,0,1,00
200500000431,3,00032,0,,2,00,0,0,0,0,1,000,050,1,0,1,00
200500000432,2,00157,0,,2,02,39,300,0,0,2,000,070,1,0,1,00
200500000433,2,00157,0,,2,02,26,200,2,2,1,000,096,2,0,1,00
200500000434,2,00157,0,,2,00,0,0,0,1,2,000,071,1,0,1,00
200500000435,2,00157,0,,2,02,0,0,0,0,1,000,000,1,5,1,00
200500000436,3,00051,0,,2,02,10,100,0,1,3,000,060,2,0,0,00
200500000437,3,00306,0,,2,02,24,100,0,1,3,000,081,2,0,1,00
200500000438,3,00306,0,,2,02,0,0,0,1,1,061,000,1,0,1,00
200500000439,3,00304,0,,2,02,13,500,0,3,0,069,000,1,5,1,00
200500000440,2,00138,0,,2,00,0,0,0,0,1,000,075,1,0,1,00
200500000441,3,00076,0,,2,02,13,500,0,1,1,000,056,1,0,1,00
200500000442,9,00000,0,,2,02,0,0,0,0,0,000,050,1,0,1,00
200500000443,3,00301,0,,2,02,35,800,0,1,1,000,070,2,0,1,00
200500000444,3,00019,0,,2,00,23,700,0,1,1,000,000,1,0,3,00
200500000445,3,00001,1,D,2,02,3,500,0,1,1,000,070,2,0,1,00
200500000446,4,00007,7,,2,02,33,500,0,1,2,000,063,1,0,3,00
200500000447,4,00000,0,,1,00,0,0,0,1,1,000,041,1,0,1,00
200500000448,3,00012,0,,2,02,2,500,0,1,1,060,000,1,0,3,00
200500000449,3,00937,0,,2,00,39,200,0,1,1,000,070,1,0,3,00
200500000450,3,00077,0,,2,02,9,750,0,0,1,000,060,2,0,1,00
200500000451,4,00000,0,,2,02,0,0,0,1,3,000,065,1,0,3,00
200500000452,3,00006,0,,2,00,0,0,0,0,1,000,057,1,0,4,00
200500000453,3,00046,0,C,2,00,0,250,0,0,1,000,060,1,0,1,00
200500000454,3,00949,0,,2,02,20,200,0,1,1,000,060,2,0,1,00
200500000455,2,00137,0,,2,02,31,700,3,0,1,000,071,1,0,1,00
200500000456,9,00000,0,,2,01,0,0,0,1,3,000,040,2,0,3,00
200500000457,3,00023,0,,2,00,22,200,0,1,2,000,065,1,0,1,00
200500000458,3,00948,0,,2,02,0,0,0,1,1,000,066,2,0,1,00
200500000459,3,00032,0,,2,02,0,0,0,1,3,000,049,1,0,1,00
200500000460,2,02160,0,,2,02,0,0,0,4,1,000,070,1,0,1,00
200500000461,3,00012,0,,2,00,29,150,0,1,1,000,062,2,0,3,00
200500000462,3,00050,0,,2,00,0,0,0,1,1,000,042,1,0,3,00
200500000463,3,00006,0,,0,00,0,0,0,1,0,000,000,1,0,1,00
200500000464,3,00038,0,,2,00,51,500,0,0,3,065,000,1,0,4,00
200500000465,4,00000,0,,2,02,0,0,0,1,1,000,063,1,0,1,00
200500000466,3,00080,0,,2,02,44,15,0,0,2,000,054,2,0,1,00
200500000467,3,00003,0,,2,02,109,500,0,1,2,000,075,1,0,3,00
200500000468,4,00000,0,,2,02,0,0,0,1,1,000,077,2,0,1,00
200500000469,4,00000,0,,2,02,0,0,0,1,1,019,061,1,0,1,00
200500000470,4,00000,0,,2,00,0,0,2,1,1,000,100,1,0,1,00
200500000471,4,00000,0,,2,00,0,0,2,0,1,000,120,1,0,1,00
200500000472,3,00211,2,E,2,00,1,890,0,1,1,000,050,7,0,3,00
200500000473,3,00211,0,,2,00,0,0,0,1,1,000,056,1,0,1,00
200500000474,3,00023,0,,2,00,21,300,0,1,3,000,059,2,0,3,00
200500000475,3,00135,0,,2,00,0,300,0,1,1,000,070,1,0,1,00
200500000476,3,00018,0,,2,02,0,0,0,1,2,000,067,1,0,3,00
200500000477,3,00010,0,,2,02,106,208,0,1,3,000,079,1,5,1,00
200500000478,3,00010,0,,2,00,0,0,0,1,1,000,064,1,0,1,00
200500000479,2,00113,0,,2,00,53,800,0,0,1,000,070,1,0,1,00
200500000480,2,00113,0,,2,02,0,0,0,2,4,000,065,2,0,1,00
200500000481,3,00109,0,,2,02,5,500,0,1,1,000,055,1,5,1,00
200500000482,2,00113,0,,2,02,0,0,0,1,1,000,000,2,0,1,00
200500000483,3,00011,0,,2,00,41,500,0,0,1,000,000,2,0,1,00
200500000484,2,00113,0,,2,02,2,600,0,1,1,000,072,1,0,1,00
200500000485,3,00125,3,E,2,00,0,0,0,1,1,000,083,1,5,1,03
200500000486,3,00655,0,,2,02,17,0,0,1,1,000,070,1,0,3,00
200500000487,2,00113,0,,2,02,0,0,0,0,0,000,050,1,0,1,00
200500000488,3,00671,0,,2,02,7,850,0,2,1,000,065,2,0,1,00
200500000489,3,00011,0,,2,00,0,0,0,1,3,000,000,1,0,0,00
200500000490,3,00009,0,,0,00,0,310,0,1,1,000,050,1,0,1,00
200500000491,2,00215,0,,2,02,0,0,0,2,1,000,070,2,5,1,00
200500000492,3,00104,0,,2,00,1,800,0,1,0,000,060,2,0,1,00
200500000493,3,00242,2,E,2,02,1,100,0,1,1,000,070,1,0,1,00
200500000494,3,00670,0,,2,00,0,0,0,0,1,000,000,1,0,1,00
200500000495,3,00017,0,,2,00,36,200,0,1,1,060,000,1,0,3,00
200500000496,3,00011,0,,2,02,1,600,0,3,3,000,082,1,0,1,00
200500000497,3,00018,0,,2,00,71,355,0,1,1,000,050,1,5,1,00
200500000498,3,00936,0,,2,02,40,0,0,1,1,000,060,1,0,3,00
200500000499,3,00017,0,,2,02,10,200,0,1,4,000,065,0,0,3,00
200500000500,3,00910,0,,2,02,0,0,0,4,0,000,000,1,0,3,00
200500000501,3,00708,0,,2,02,4,800,0,1,2,000,070,2,0,3,00
200500000502,3,00246,0,,2,02,0,0,0,2,0,000,090,7,0,1,00
200500000503,3,00939,0,,2,02,30,0,0,2,3,000,074,2,0,1,00
200500000504,4,00001,0,,2,00,0,0,0,1,2,000,062,1,0,1,00
200500000505,3,00072,0,,2,00,3,990,0,2,2,000,044,1,0,3,00
200500000506,3,00008,0,,2,02,60,808,0,2,1,000,057,1,0,1,00
200500000507,3,00705,0,,2,02,19,972,0,1,1,000,060,2,0,1,00
200500000508,3,00021,0,,2,02,35,200,0,1,1,000,048,1,0,1,00
200500000509,3,00014,0,,2,02,0,0,0,1,2,000,051,1,0,3,00
200500000510,4,00000,0,,0,00,0,0,0,1,1,000,030,1,0,1,00
200500000511,3,00936,0,,2,02,56,800,0,1,1,000,070,5,0,1,00
200500000512,3,00675,0,,2,02,22,300,0,1,3,000,065,1,0,1,03
200500000513,3,00710,0,,2,02,6,80,0,1,1,000,072,1,0,1,00
200500000514,3,00002,0,,2,02,20,70,0,1,1,000,050,2,0,1,00
200500000515,2,00089,0,,2,02,106,500,0,1,1,000,072,1,0,1,00
200500000516,4,00001,0,,2,02,0,0,0,1,2,000,044,1,0,3,00
200500000517,9,00000,0,,2,00,0,0,0,1,1,000,052,1,0,1,00
200500000518,3,00003,0,,2,02,35,500,0,1,1,000,053,1,0,1,00
200500000519,3,00660,0,,2,02,60,90,0,1,2,000,000,1,0,1,00
200500000520,3,00046,0,,2,02,0,450,0,1,1,000,060,1,0,1,00
200500000521,2,00089,0,,2,00,2,425,0,1,1,000,000,1,0,1,00
200500000522,3,00932,0,,2,02,29,400,0,1,1,000,073,1,0,3,00
200500000523,3,00932,0,,2,02,34,900,0,1,1,000,000,1,0,1,00
200500000524,3,00030,0,,2,02,6,950,0,2,1,000,070,2,0,3,00
200500000525,3,00932,0,,2,02,1,200,0,1,1,000,000,2,0,1,00
200500000526,3,00933,0,,2,00,6,400,0,0,1,000,073,1,0,3,00
200500000527,9,00000,0,,2,02,0,0,0,2,1,000,045,1,0,1,00
200500000528,3,00019,0,,2,00,5,400,0,2,3,000,065,1,0,3,00
200500000529,2,00117,0,,2,02,24,100,0,4,3,000,074,2,0,1,00
200500000530,3,00071,0,,2,02,3,500,0,1,0,000,050,2,0,0,00
200500000531,3,00150,0,,2,02,10,50,0,1,1,000,056,1,0,3,00
200500000532,3,00181,0,,2,02,0,0,0,1,1,000,100,1,0,1,00
200500000533,3,00254,0,,2,00,0,0,0,1,1,000,034,1,0,1,00
200500000534,3,00652,0,,2,02,31,100,0,1,0,000,064,2,5,1,00
200500000535,4,00000,0,,2,02,0,0,0,1,1,000,060,1,0,1,00
200500000536,4,00000,0,,2,00,0,0,0,1,1,000,049,1,0,1,00
200500000537,3,00933,0,,4,00,20,820,0,1,4,000,000,2,5,1,00
200500000538,3,00933,0,,2,02,0,0,0,1,1,000,060,1,0,1,00
200500000539,3,00933,0,,2,02,0,0,0,4,1,000,078,1,0,1,00
200500000540,2,00134,0,,2,00,0,0,0,1,1,000,067,1,0,1,00
200500000541,3,00002,0,,2,00,0,0,0,0,3,000,000,2,0,3,00
200500000542,3,00933,0,,2,02,35,0,0,1,1,073,000,1,5,1,00
200500000543,4,00501,0,,2,02,0,0,0,2,1,000,055,1,0,1,00
200500000544,2,00021,0,,2,00,0,0,0,2,3,000,071,1,0,0,00
200500000545,4,00501,0,,2,02,0,0,0,1,1,000,066,1,0,1,00
200500000546,2,00021,0,,2,02,86,100,0,2,2,000,000,1,2,1,00
200500000547,3,00656,0,,2,03,0,0,0,0,0,000,116,1,0,0,00
200500000548,3,00021,0,,2,02,89,500,0,1,4,000,000,1,0,3,00
200500000549,4,00000,0,,2,02,0,0,0,1,1,000,065,1,0,1,00
200500000550,4,00005,0,,2,00,0,0,0,2,1,000,064,2,4,1,00
200500000551,3,00125,0,,2,02,10,0,0,2,3,000,060,1,0,3,00
200500000552,3,00113,0,,2,00,33,905,0,1,3,000,000,2,0,1,00
200500000553,3,00016,0,,2,02,11,0,0,1,1,000,056,1,0,1,00
200500000554,2,00113,0,,2,03,10,500,0,1,1,000,110,2,0,1,00
200500000555,3,00006,0,,2,02,3,0,0,2,3,000,060,1,0,3,00
200500000556,3,00267,0,,2,02,6,400,0,1,4,000,060,1,0,3,00
200500000557,3,00267,0,,2,00,3,700,0,1,3,000,055,1,0,3,00
200500000558,3,00116,0,,2,00,0,0,0,1,1,000,061,1,0,1,00
200500000559,3,00227,0,,2,02,6,800,0,2,2,000,050,1,0,1,00
200500000560,3,00271,0,,2,02,0,0,0,1,1,000,065,1,5,1,03
200500000561,3,00911,0,,2,02,57,0,0,0,3,000,074,2,0,1,00
200500000562,2,00113,0,,2,01,54,100,0,1,1,000,076,1,0,3,00
200500000563,2,00113,0,,2,00,0,0,0,0,1,000,000,2,0,1,00
200500000564,3,00006,0,,2,02,14,200,0,1,1,000,058,1,2,1,00
200500000565,3,00008,0,,2,02,28,20,0,1,1,000,065,1,0,1,00
200500000566,3,00108,0,,2,02,0,0,0,1,1,000,060,2,0,1,00
200500000567,3,00040,0,,2,02,0,0,0,1,2,000,069,2,0,1,00
200500000568,3,00202,0,,2,02,2,0,0,1,1,000,082,1,0,1,00
200500000569,3,00945,1,,2,00,0,0,0,1,1,000,070,1,0,3,00
200500000570,3,00312,0,,2,02,7,800,0,1,3,000,066,2,0,3,00
200500000571,3,00831,0,,2,00,3,400,0,1,1,000,053,1,0,1,00
200500000572,3,00261,0,,2,02,21,200,0,1,2,000,080,1,0,1,00
200500000573,3,00004,4,,2,02,0,0,0,3,1,000,062,1,0,1,00
200500000574,3,00918,0,,2,02,105,5,0,1,1,000,077,1,5,1,00
200500000575,3,00347,0,,2,02,3,250,0,0,3,000,044,2,0,1,00
200500000576,3,00123,0,,2,02,0,0,0,1,1,000,066,1,0,1,00
200500000577,4,00000,0,,2,00,0,0,0,1,1,000,107,1,6,1,00
200500000578,4,00000,0,,2,02,0,0,0,1,1,000,097,1,6,1,00
200500000579,2,00134,0,,2,00,72,200,3,1,1,000,090,1,5,1,00
200500000580,2,00134,0,,2,00,88,500,0,2,4,000,086,2,2,1,00
200500000581,3,00920,0,,2,00,0,0,0,1,1,000,070,2,0,1,00
200500000582,3,00281,0,,2,02,0,0,0,1,1,000,000,0,0,1,00
200500000583,3,00947,0,,2,02,0,0,0,1,1,000,069,2,0,3,00
200500000584,3,00933,0,,2,03,0,0,0,2,2,000,110,2,0,1,00
200500000585,3,00003,0,,0,00,27,900,0,0,1,000,057,1,0,1,00
200500000586,2,00149,0,,2,02,9,200,0,3,1,000,063,7,0,1,00
200500000587,3,00725,0,,2,02,46,700,0,3,2,000,074,1,0,1,00
200500000588,3,00015,0,,2,02,14,800,0,1,3,000,045,2,0,1,00
200500000589,3,00023,0,,2,02,59,700,0,3,2,000,053,2,0,1,00
200500000590,2,00010,0,,2,00,8,200,0,1,1,000,095,1,0,1,00
200500000591,3,00005,0,,2,02,29,900,0,2,1,000,049,1,0,3,00
200500000592,3,00003,0,,2,02,0,0,0,1,2,000,070,2,0,3,00
200500000593,2,00147,0,,2,02,95,50,0,1,1,000,069,1,0,1,00
200500000594,4,00000,0,,2,00,0,0,0,1,1,000,035,1,0,1,00
200500000595,3,00002,2,,2,00,20,100,0,1,2,000,060,1,0,3,00
200500000596,3,00054,0,,2,02,9,350,0,2,1,000,070,0,0,3,00
200500000597,3,00741,0,,2,00,56,200,0,1,1,000,069,1,0,1,00
200500000598,3,00011,0,D,2,02,50,900,0,2,2,000,061,1,0,3,00
200500000599,3,00674,0,,2,02,6,700,0,2,3,000,050,1,0,0,00
200500000600,3,00674,0,,2,02,45,300,0,0,1,000,076,1,0,1,00
200500000601,4,00154,0,,2,00,0,0,0,0,1,000,000,0,0,3,00
200500000602,3,00407,0,,2,02,0,450,0,1,3,000,056,1,0,1,00
200500000603,3,00005,0,,2,00,4,760,0,0,0,000,000,1,0,0,00
200500000604,9,00000,0,,2,00,0,0,0,1,1,000,064,1,0,1,00
200500000605,4,00005,0,,2,02,0,0,0,1,1,000,057,1,0,1,00
200500000606,3,00030,0,,2,02,22,100,0,1,1,000,054,2,0,1,00
200500000607,3,00948,0,,2,02,20,100,0,1,1,000,070,5,0,1,00
200500000608,3,00167,0,,2,02,0,0,0,0,1,000,054,2,0,1,00
200500000609,3,00026,0,,2,02,0,0,0,1,0,000,000,1,5,1,03
200500000610,3,00939,0,,2,00,46,50,0,1,1,000,066,1,0,3,00
200500000611,3,00105,0,,2,02,12,0,0,0,1,000,063,2,0,1,00
200500000612,3,00699,0,,2,00,25,700,0,1,1,000,063,1,0,1,00
200500000613,3,00939,0,,2,00,0,0,0,1,1,000,000,1,5,1,00
200500000614,3,00939,0,,3,02,0,0,0,2,2,000,000,2,2,1,00
200500000615,3,00109,0,,2,00,0,0,0,0,1,000,060,1,5,1,00
200500000616,3,00142,0,,2,02,0,0,0,1,1,000,113,1,5,1,00
200500000617,3,00730,0,,2,02,0,0,0,2,1,000,073,1,0,1,00
200500000618,3,00730,0,,2,02,96,300,0,2,1,000,061,1,0,1,00
200500000619,3,00730,0,,2,02,0,0,0,1,3,000,060,1,0,1,00
200500000620,3,00728,0,,3,02,20,500,3,1,1,052,164,1,5,1,00
200500000621,3,00238,0,,2,02,0,0,0,1,3,000,074,2,0,3,00
200500000622,3,00125,0,,2,00,8,0,0,1,1,000,050,2,0,3,00
200500000623,4,00000,0,,2,02,0,0,0,1,1,056,000,2,0,1,00
200500000624,2,00748,0,,3,01,0,200,0,0,1,035,080,2,5,1,00
200500000625,4,00000,0,,2,00,0,0,0,1,3,000,000,2,0,1,00
200500000626,3,00014,0,,2,02,0,0,0,1,1,000,071,1,0,1,00
200500000627,3,00118,0,,2,00,0,0,0,1,1,000,045,2,0,1,00
200500000628,3,00939,0,,2,02,65,0,0,1,1,000,075,1,0,1,00
200500000629,2,00141,0,,3,02,1,600,0,2,1,000,079,7,0,1,00
200500000630,3,00024,0,,2,00,7,900,0,1,1,000,063,1,0,1,00
200500000631,3,00129,0,,2,02,0,0,0,1,1,000,058,1,0,3,00
200500000632,3,00118,0,,2,02,38,380,0,1,2,000,055,2,0,1,00
200500000633,3,00122,0,,2,00,0,0,0,3,2,000,000,1,0,1,00
200500000634,3,00117,0,,2,02,56,630,0,1,2,000,069,1,0,1,00
200500000635,3,00127,0,,0,00,0,0,0,0,0,000,056,1,0,0,00
200500000636,3,00739,0,E,2,00,0,0,0,1,0,000,072,1,5,1,03
200500000637,3,00114,0,,2,02,0,0,0,2,1,028,163,1,5,1,00
200500000638,3,00127,0,,2,00,0,0,0,1,0,000,045,1,0,3,00
200500000639,3,00114,0,,2,02,61,500,0,1,1,000,058,1,0,1,00
200500000640,3,00745,0,,2,02,10,460,0,1,1,000,063,1,0,1,00
200500000641,3,00740,0,,2,00,13,500,0,1,1,000,056,1,0,3,00
200500000642,2,00149,0,,2,02,35,500,0,1,2,000,060,1,0,4,00
200500000643,3,00177,0,,2,02,11,400,0,2,4,000,055,1,0,1,00
200500000644,4,00000,0,,2,00,0,0,0,2,2,000,032,1,0,1,00
200500000645,3,00744,0,,2,02,14,600,0,1,1,000,062,1,0,1,00
200500000646,3,00938,0,,2,00,86,0,0,1,1,000,079,2,0,3,00
200500000647,3,00938,0,,2,00,105,100,0,1,1,025,140,2,5,1,00
200500000648,3,00061,0,,2,02,13,80,0,1,1,000,058,7,0,1,00
200500000649,4,00000,0,,2,02,0,0,0,1,1,000,040,7,0,1,00
200500000650,4,00035,0,,2,02,0,400,0,1,3,000,046,1,0,1,00
200500000651,3,00135,0,,2,02,0,0,0,1,1,000,066,1,0,1,00
200500000652,4,00000,0,,2,02,0,0,0,2,2,000,056,1,0,1,03
200500000653,2,00147,0,,3,02,0,0,0,4,1,000,000,1,0,1,00
200500000654,2,00147,0,,2,02,11,150,0,2,1,000,066,2,0,1,00
200500000655,3,00026,0,,2,02,21,300,0,1,3,000,070,2,0,3,00
200500000656,3,00026,0,,2,02,0,0,0,1,2,000,055,1,0,3,00
200500000657,2,00145,0,,2,02,19,300,0,1,3,000,074,7,0,1,00
200500000658,3,00699,0,,2,02,14,600,0,2,1,000,060,2,0,1,00
200500000659,3,00920,0,,2,02,34,950,0,3,3,000,078,1,0,1,00
200500000660,3,00044,0,,2,02,13,150,0,0,3,000,075,1,0,1,00
200500000661,2,00120,0,,2,02,34,0,0,1,1,000,074,1,0,3,00
200500000662,3,00978,0,,2,00,0,0,0,2,3,000,060,1,0,1,03
200500000663,3,00038,0,,2,02,0,0,0,2,1,000,012,2,5,1,00
200500000664,3,00901,0,,2,02,32,800,0,1,1,000,066,1,0,1,00
200500000665,3,00003,0,,2,00,0,0,0,0,0,000,074,0,0,0,00
200500000666,3,00003,0,,2,02,0,0,0,2,1,000,052,1,0,0,00
200500000667,3,00979,0,,2,02,48,500,0,1,1,000,000,1,0,3,00
200500000668,2,00089,0,,0,02,5,610,0,3,1,000,075,1,5,1,00
200500000669,3,00032,0,,2,02,0,0,0,1,1,000,062,1,0,1,00
200500000670,3,00979,0,,2,02,40,800,0,0,0,000,071,7,0,1,00
200500000671,3,00997,0,,2,02,28,500,0,0,1,000,000,2,0,1,00
200500000672,2,00145,0,,0,02,35,600,0,2,2,000,073,1,0,1,00
200500000673,3,00996,0,,2,02,0,0,0,2,2,000,056,1,0,1,00
200500000674,3,00942,0,,2,02,0,0,0,2,1,000,074,7,0,1,00
200500000675,3,00942,0,,2,01,0,0,0,2,3,000,073,2,0,3,03
200500000676,2,00141,0,,2,02,79,500,0,0,3,000,084,2,0,1,00
200500000677,3,00066,0,,2,00,7,100,0,1,2,000,050,1,0,3,00
200500000678,2,00126,0,,2,02,12,800,0,2,2,000,090,1,0,1,00
200500000679,3,00113,1,A,2,01,0,0,1,1,1,000,080,2,5,1,00
200500000680,3,00068,0,,2,01,28,800,0,1,1,000,062,1,0,3,00
200500000681,2,00020,0,,2,03,2,100,0,1,2,000,103,2,0,1,00
200500000682,9,00000,0,,2,02,0,0,0,1,3,000,060,1,0,1,00
200500000683,3,00015,0,,2,02,32,530,3,1,1,057,039,1,0,1,00
200500000684,3,00120,0,,3,00,0,0,1,1,1,020,160,1,5,1,00
200500000685,3,00014,1,,0,00,0,0,0,0,1,000,060,1,0,1,00
200500000686,2,00020,0,,2,02,15,900,3,1,1,000,091,1,0,3,00
200500000687,3,00064,0,,2,02,0,0,0,1,1,000,051,1,0,1,00
200500000688,9,00064,0,,2,02,0,0,0,1,1,000,055,1,0,1,00
200500000689,3,00063,0,,2,02,0,0,0,1,1,000,070,1,0,3,00
200500000690,3,00012,0,,2,02,26,937,0,3,1,000,061,1,0,1,00
200500000691,3,00003,0,,2,02,58,789,0,1,1,000,060,1,0,3,00
200500000692,3,00003,0,,2,00,59,225,0,1,1,000,060,1,0,1,00
200500000693,3,00015,0,,2,02,22,929,0,2,1,000,062,1,0,1,00
200500000694,3,00028,0,,2,02,41,500,0,2,3,000,060,1,0,1,00
200500000695,3,00632,0,,2,02,19,600,0,1,1,000,000,2,0,1,00
200500000696,9,00000,0,,2,00,0,0,0,1,1,000,050,1,0,1,00
200500000697,3,00632,0,,2,02,23,940,0,1,1,000,060,1,0,1,00
200500000698,3,00003,0,,2,00,44,700,0,2,1,062,000,7,0,1,00
200500000699,2,00117,0,,2,03,69,850,0,1,1,000,102,2,0,1,00
200500000700,3,00008,8,A,2,02,0,0,0,1,2,000,060,2,0,0,00
200500000701,3,00006,0,,2,02,7,400,0,1,1,000,090,1,5,3,00
200500000702,3,00008,0,,2,02,27,900,0,1,1,000,055,1,0,3,00
200500000703,3,00117,0,,2,02,4,450,0,0,2,000,070,2,0,3,00
200500000704,3,00117,0,,2,02,2,700,0,1,1,000,060,1,0,3,00
200500000705,3,00625,0,,2,00,2,300,0,1,1,000,055,1,0,3,00
